250,186,66,60,391,64,51,
250,159,55,69,310,69,50,
250,119,43,34,194,30,28,
250,126,43,40,206,39,34,
250,128,42,52,323,66,48,
250,164,71,67,192,31,28,
250,106,39,35,192,30,27,
250,102,112,40,184,32,28,
250,141,37,35,182,31,27,
250,106,37,35,142,30,27,
250,106,36,33,94,30,32,
250,164,36,33,87,30,27,
250,130,60,53,168,72,48,
250,104,36,34,94,31,27,
250,115,36,41,130,38,34,
250,140,44,40,127,36,33,
250,109,36,34,84,30,28,
250,104,36,34,84,30,26,
250,275,110,71,234,151,67,
250,160,106,77,138,101,65,
250,194,40,35,85,30,26,
250,106,36,46,88,29,27,
250,102,35,34,94,30,26,
250,111,60,56,358,159,98,
250,270,182,114,237,101,69,
250,160,109,72,140,32,28,
250,212,73,69,207,68,62,
250,188,61,58,150,56,50,
250,168,71,58,151,66,51,
250,438,172,120,254,174,110,
250,246,172,135,246,164,110,
250,236,65,56,263,59,54,
250,153,37,34,85,31,27,
250,111,37,34,83,30,27,
250,108,37,49,86,30,28,
250,106,35,34,93,30,27,
300,179,63,62,151,53,48,
300,164,63,63,171,52,47,
300,162,62,58,161,59,47,
300,165,71,57,149,59,48,
300,162,61,56,157,59,48,
300,200,63,63,155,53,47,
300,179,70,71,180,62,53,
300,170,60,57,147,76,51,
300,163,63,57,151,61,49,
300,170,74,56,156,58,52,
300,161,64,59,149,60,50,
300,164,62,57,143,57,55,
300,166,63,65,155,55,54,
300,165,64,58,159,58,56,
300,199,63,58,150,53,47,
300,166,63,57,152,62,51,
300,167,64,58,159,60,55,
300,163,63,59,151,55,54,
300,161,61,51,159,55,48,
300,168,61,57,156,56,54,
300,166,64,58,151,54,54,
300,167,64,64,147,55,47,
300,163,62,56,144,55,59,
300,165,63,59,190,63,51,
300,165,63,58,152,54,53,
300,166,64,58,153,54,61,
300,161,64,57,155,55,49,
300,154,55,57,161,56,49,
300,163,63,70,156,57,49,
300,167,65,59,155,55,48,
300,163,69,58,368,170,104,
300,230,71,56,148,55,48,
300,160,66,58,179,55,48,
300,158,67,59,157,54,51,
300,162,64,58,148,56,47,
300,391,183,124,246,51,44,
300,148,64,51,152,56,49,
300,158,62,57,147,57,56,
300,165,59,56,146,57,55,
300,167,66,59,305,157,68,
300,149,114,71,120,101,63,
300,156,111,72,122,7805,86,
300,180,106,75,94,93,59,
300,110,32,29,44,25,21,
300,212,103,66,95,100,59,
300,140,124,68,99,126,68,
300,164,103,73,94,93,61,
300,228,221,110,92,25,36,
300,103,31,29,44,35,21,
300,97,31,28,41,24,21,
350,111,36,32,69,34,78,
350,94,53,40,83,25,21,
350,85,32,30,43,36,21,
350,87,31,28,42,24,20,
350,67,32,30,48,25,22,
350,73,32,29,39,24,21,
350,92,35,32,72,38,25,
350,89,38,32,67,31,25,
350,92,35,32,40,25,21,
350,66,36,28,40,25,21,
350,65,31,29,164,98,60,
350,97,31,30,41,24,21,
350,79,31,28,39,24,20,
350,67,32,30,48,27,21,
350,65,30,33,39,24,21,
350,65,31,28,36,24,20,
350,66,30,28,37,24,20,
350,64,44,30,38,24,21,
350,65,30,32,38,24,20,
350,64,30,29,36,24,21,
350,66,30,28,36,24,21,
350,64,31,28,41,24,21,
350,65,34,28,36,24,20,
350,69,76,28,38,24,21,
350,65,31,28,37,24,21,
350,66,31,28,47,28,24,
350,246,106,67,127,27,22,
350,64,43,44,39,24,21,
350,92,30,29,41,24,21,
350,85,31,29,41,24,21,
350,219,103,67,57,25,21,
350,87,31,28,44,24,21,
350,88,32,28,44,25,21,
350,86,32,28,41,24,30,
350,98,32,29,41,24,21,
350,70,31,29,37,24,21,
350,66,31,29,37,24,20,
350,66,31,28,37,24,28,
350,63,30,28,42,25,20,
350,65,31,28,37,24,20,
350,66,30,28,38,24,21,
350,65,31,28,37,28,21,
350,108,31,30,42,24,21,
350,88,31,29,41,24,21,
350,66,30,29,38,24,20,
350,65,31,29,166,98,59,
350,113,31,28,51,24,21,
350,90,32,29,40,24,20,
350,65,31,28,37,24,21,
350,65,31,31,158,97,60,
400,106,30,28,65,24,21,
400,95,30,27,42,25,21,
400,98,54,29,42,24,30,
400,113,43,43,74,43,40,
400,129,46,37,40,24,21,
400,80,29,27,39,25,21,
400,78,30,36,37,24,20,
400,78,29,27,37,24,21,
400,88,29,33,42,24,21,
400,79,29,27,38,31,22,
400,80,30,28,37,24,21,
400,102,29,27,37,25,21,
400,108,29,28,40,24,23,
400,79,33,27,38,24,21,
400,78,29,27,37,25,21,
400,116,37,27,40,25,21,
400,79,29,27,140,97,60,
400,128,30,28,40,24,21,
400,100,30,27,40,24,21,
400,102,29,27,41,24,21,
400,215,101,69,95,99,61,
400,137,108,66,92,107,60,
400,143,107,64,86,45,22,
400,94,32,44,40,25,21,
400,79,29,27,36,24,21,
400,93,34,27,42,24,21,
400,77,29,33,38,24,27,
400,79,29,47,78,46,40,
400,128,50,50,79,46,41,
400,136,55,46,79,48,42,
400,144,63,47,85,48,42,
400,148,58,52,85,49,43,
400,144,54,47,83,48,41,
400,143,56,51,85,56,42,
400,143,55,49,83,48,47,
400,147,52,49,84,47,41,
400,146,59,51,85,48,42,
400,311,175,121,132,48,42,
400,141,55,50,86,47,41,
400,137,53,48,86,50,44,
400,141,53,56,87,47,41,
400,143,52,50,84,47,41,
400,145,54,50,82,47,40,
400,176,73,45,101,52,54,
400,103,30,27,42,24,21,
400,102,30,28,40,24,21,
400,96,30,27,43,24,21,
400,97,42,28,43,24,21,
400,95,29,34,51,24,21,
400,94,29,27,42,24,21,
450,87,30,27,156,98,60,
450,93,29,27,42,24,21,
450,87,30,28,41,24,21,
450,78,30,27,37,29,21,
450,74,29,27,38,24,21,
450,74,29,27,41,24,21,
450,74,29,27,37,27,21,
450,75,30,27,37,24,21,
450,74,29,27,37,24,20,
450,74,29,27,40,27,21,
450,74,30,27,36,24,20,
450,73,34,27,38,24,20,
450,74,30,27,39,26,21,
450,74,29,27,37,24,21,
450,74,29,27,37,24,21,
450,72,29,26,48,26,21,
450,72,29,27,36,24,20,
450,74,30,27,38,24,20,
450,72,30,27,38,27,21,
450,112,45,42,78,38,35,
450,120,52,46,86,26,21,
450,77,30,28,38,25,29,
450,76,30,27,62,25,21,
450,95,30,27,45,25,21,
450,167,38,37,55,25,34,
450,138,54,51,88,47,40,
450,141,55,44,75,47,42,
450,119,47,48,77,43,47,
450,139,55,46,81,50,42,
450,163,55,52,82,49,42,
450,136,53,49,84,46,51,
450,137,47,51,83,46,36,
450,133,53,48,82,56,42,
450,78,29,27,39,24,26,
450,128,54,50,83,51,41,
450,136,56,49,83,47,42,
450,164,60,47,79,47,41,
450,325,170,73,94,96,60,
450,142,29,27,40,24,21,
450,75,29,27,44,24,21,
450,171,100,67,91,96,59,
450,152,106,65,62,25,21,
450,75,29,27,37,25,21,
450,169,101,69,93,96,61,
450,134,104,66,69,26,21,
450,74,29,27,38,24,20,
450,146,102,70,97,96,62,
450,128,103,65,78,25,20,
450,74,30,28,36,24,21,
450,135,102,66,47,24,21,
500,71,30,28,39,24,21,
500,71,29,27,36,24,24,
500,73,30,28,37,24,21,
500,75,30,27,37,24,21,
500,72,29,27,37,26,21,
500,71,33,28,37,25,21,
500,86,29,28,40,25,21,
500,72,30,30,38,24,21,
500,72,30,28,38,25,21,
500,71,32,27,38,25,21,
500,152,102,71,92,96,64,
500,126,30,27,40,24,20,
500,71,29,27,81,31,30,
500,107,36,33,101,38,33,
500,102,34,32,69,30,26,
500,96,35,32,165,103,70,
500,152,108,71,104,30,26,
500,99,35,33,65,29,26,
500,96,38,33,66,29,26,
500,133,41,39,155,56,55,
500,101,35,33,67,29,26,
500,267,107,75,118,97,63,
500,126,35,33,72,30,27,
500,97,34,32,67,34,26,
500,99,35,33,65,29,26,
500,111,34,33,67,29,26,
500,124,41,40,73,30,26,
500,99,35,33,67,29,26,
500,97,34,33,72,30,26,
500,97,37,32,67,30,26,
500,94,34,33,67,30,26,
500,99,35,32,75,30,26,
500,97,35,32,66,40,30,
500,96,35,33,66,30,26,
500,98,39,32,64,33,28,
500,96,35,33,67,30,26,
500,97,34,32,67,29,26,
500,95,35,35,68,30,28,
500,104,35,33,66,29,26,
500,97,35,32,66,29,26,
500,173,107,72,120,101,63,
500,151,38,33,65,31,26,
500,97,34,32,66,27,29,
500,95,35,32,67,29,26,
500,106,35,32,67,29,26,
500,98,35,32,131,101,68,
500,155,108,70,106,30,26,
500,97,35,32,72,29,26,
500,98,38,33,64,29,26,
500,138,54,36,118,32,26,
550,97,38,32,85,34,32,
550,95,35,35,67,57,41,
550,97,35,35,71,29,25,
550,95,37,38,78,30,26,
550,98,35,32,73,30,26,
550,95,35,32,67,29,28,
550,96,34,32,79,30,26,
550,94,35,32,67,29,30,
550,94,35,36,68,29,25,
550,98,34,32,70,31,25,
550,93,34,34,63,32,27,
550,94,35,34,64,32,26,
550,93,34,34,76,30,26,
550,95,34,35,72,29,31,
550,95,35,32,67,29,53,
550,144,58,52,124,60,50,
550,163,60,52,112,55,30,
550,98,34,32,68,30,26,
550,96,39,33,81,31,25,
550,94,35,35,64,32,30,
550,94,35,35,65,35,26,
550,94,34,36,71,29,25,
550,94,35,32,66,32,26,
550,95,37,32,66,48,29,
550,100,46,32,71,30,26,
550,100,35,32,71,35,26,
550,128,40,37,107,33,31,
550,97,39,32,69,29,29,
550,94,40,32,70,29,28,
550,94,35,33,67,32,26,
550,4278,68,51,106,42,22,
550,73,31,28,38,24,21,
550,71,30,28,38,24,21,
550,76,33,28,38,25,21,
550,70,30,28,38,24,21,
550,68,30,28,36,27,21,
550,82,29,28,38,24,21,
550,70,30,27,38,24,20,
550,149,104,78,193,211,75,
550,184,54,51,84,48,41,
550,129,49,47,182,154,114,
550,215,136,67,66,25,21,
550,93,30,28,40,24,21,
550,141,102,70,94,96,60,
550,92,29,28,39,24,21,
550,122,50,43,188,153,104,
550,210,177,113,110,52,53,
550,125,53,47,90,50,42,
550,285,174,119,174,159,104,
550,127,106,66,84,25,21,
600,69,30,28,143,98,60,
600,98,30,28,38,24,21,
600,68,30,28,38,27,21,
600,72,31,29,38,25,34,
600,68,31,28,39,25,21,
600,248,208,122,110,29,21,
600,83,30,28,68,27,22,
600,72,37,28,40,24,37,
600,69,30,28,39,24,21,
600,72,53,28,148,97,72,
600,132,35,38,81,44,41,
600,118,53,49,79,51,49,
600,133,53,47,85,49,43,
600,127,63,52,87,47,47,
600,232,164,126,173,161,108,
600,231,181,123,126,50,45,
600,127,57,57,88,49,43,
600,133,56,49,90,49,43,
600,133,54,48,86,56,44,
600,128,55,50,84,48,41,
600,129,56,51,102,48,51,
600,126,55,52,84,51,43,
600,128,56,51,83,49,44,
600,135,61,49,84,49,47,
600,180,111,50,98,73,43,
600,122,56,40,249,157,94,
600,188,52,44,77,48,41,
600,118,53,47,80,56,43,
600,112,53,47,79,46,38,
600,144,61,52,92,47,41,
600,270,179,125,162,50,41,
600,129,48,48,131,55,44,
600,127,59,49,82,47,45,
600,111,50,44,82,48,43,
600,126,55,58,203,162,170,
600,221,177,123,211,178,110,
600,147,57,49,120,69,59,
600,159,59,53,107,61,47,
600,121,52,49,104,58,46,
600,211,162,118,184,165,111,
600,149,57,49,113,55,44,
600,122,53,54,96,50,42,
600,114,51,48,94,72,47,
600,115,53,49,90,57,40,
600,126,55,51,96,54,42,
600,119,54,50,106,59,51,
600,120,48,47,95,49,41,
600,115,61,53,102,58,48,
600,117,75,47,89,52,43,
600,112,59,50,89,62,44,
650,126,56,58,105,54,44,
650,124,57,50,94,50,43,
650,121,62,57,239,172,117,
650,188,64,58,120,63,51,
650,126,63,56,99,63,49,
650,122,60,56,95,60,49,
650,126,63,56,94,63,50,
650,129,60,58,95,60,49,
650,123,63,58,96,61,55,
650,133,62,59,106,52,44,
650,111,62,58,102,62,55,
650,124,61,57,100,62,49,
650,124,62,56,99,62,88,
650,269,187,113,161,49,42,
650,148,50,55,98,53,43,
650,124,54,44,80,47,43,
650,108,47,41,74,42,71,
650,114,59,46,81,51,182,
650,117,56,49,82,52,42,
650,170,52,87,90,62,43,
650,123,58,52,85,57,42,
650,122,56,62,86,53,46,
650,127,57,46,86,52,44,
650,124,61,53,226,156,100,
650,178,63,51,103,53,42,
650,123,56,52,79,57,44,
650,127,49,46,78,47,42,
650,121,53,47,79,54,44,
650,98,81,58,91,58,50,
650,125,63,58,112,63,59,
650,136,66,57,117,57,48,
650,125,62,58,87,57,54,
650,126,62,58,92,81,49,
650,127,32,29,42,25,22,
650,178,123,78,77,25,21,
650,97,44,35,40,25,21,
650,126,104,76,97,96,60,
650,139,163,116,167,151,112,
650,225,174,111,145,50,44,
650,142,53,51,83,50,44,
650,121,56,81,86,48,42,
650,124,57,51,83,49,44,
650,125,45,59,226,86,103,
650,131,60,58,88,57,48,
650,126,62,56,234,168,108,
650,178,62,58,106,59,49,
650,122,62,57,150,162,110,
650,217,176,145,232,167,111,
650,220,225,150,128,99,59,
650,92,31,29,38,24,21,
700,119,59,52,114,57,43,
700,124,64,58,124,59,50,
700,122,61,57,90,66,49,
700,124,63,57,95,57,48,
700,121,63,67,87,65,49,
700,121,62,58,88,58,66,
700,107,49,54,182,162,115,
700,196,63,58,89,57,49,
700,127,62,58,181,186,110,
700,171,60,59,88,57,47,
700,123,62,58,245,185,108,
700,155,49,47,84,53,45,
700,137,55,57,105,51,40,
700,131,56,49,99,52,46,
700,75,31,34,55,27,23,
700,76,31,29,59,30,22,
700,68,31,34,51,28,22,
700,66,31,28,49,29,22,
700,71,35,29,50,27,22,
700,66,31,28,44,26,22,
700,67,37,29,57,27,22,
700,67,38,29,48,27,22,
700,66,37,29,46,25,21,
700,73,32,29,50,27,21,
700,106,62,48,101,54,42,
700,121,56,49,108,49,42,
700,182,104,68,94,29,22,
700,79,31,28,61,53,46,
700,173,110,70,83,26,21,
700,70,32,30,52,29,24,
700,163,105,65,81,28,29,
700,68,32,28,44,25,27,
700,69,31,29,41,25,21,
700,74,31,29,40,49,50,
700,112,50,51,85,48,38,
700,106,42,29,58,25,36,
700,118,57,106,103,67,43,
700,130,54,50,72,90,47,
700,135,57,51,104,55,46,
700,120,57,52,102,60,44,
700,124,54,49,110,50,44,
700,116,55,53,81,57,43,
700,126,55,51,82,47,41,
700,128,57,43,78,55,43,
700,112,296,44,110,42,37,
700,103,47,44,598,168,109,
700,189,59,51,86,52,44,
700,126,58,52,225,173,105,
700,172,58,51,87,53,45,
700,122,58,51,241,171,126,
750,136,54,48,126,48,40,
750,123,51,52,90,71,49,
750,123,58,53,90,44,50,
750,113,56,48,86,48,42,
750,106,51,44,80,50,42,
750,272,163,169,226,151,99,
750,187,51,49,81,50,40,
750,107,52,47,92,51,40,
750,124,58,52,182,165,68,
750,107,44,42,40,25,40,
750,126,59,57,84,49,43,
750,119,55,50,104,58,59,
750,136,63,54,106,73,51,
750,120,57,47,103,67,48,
750,220,185,113,193,68,54,
750,149,62,58,143,70,62,
750,154,66,66,154,71,59,
750,158,70,68,160,89,71,
750,163,37,53,124,52,29,
750,130,46,34,343,191,118,
750,174,69,60,141,67,54,
750,159,67,65,148,68,54,
750,186,68,66,177,71,56,
750,229,388,264,187,105,75,
750,173,63,61,176,80,56,
750,341,196,293,289,204,118,
750,237,63,59,161,70,62,
750,109,40,32,75,33,29,
750,146,37,34,152,105,66,
750,135,36,35,81,32,30,
750,92,37,38,83,33,27,
750,92,36,34,86,34,27,
750,105,42,35,96,65,34,
750,92,52,34,80,32,27,
750,163,111,75,109,33,27,
750,91,39,33,84,33,29,
750,92,35,34,75,32,27,
750,89,37,34,72,37,27,
750,90,36,34,79,31,27,
750,88,37,35,163,105,67,
750,107,37,39,77,32,27,
750,92,37,39,78,31,27,
750,88,36,34,74,44,27,
750,105,41,33,75,33,28,
750,87,36,36,97,32,26,
750,190,128,76,147,105,67,
750,151,40,34,82,32,30,
750,87,36,34,94,35,27,
750,92,37,34,133,106,68,
750,140,38,34,106,34,32,
800,120,38,34,130,64,52,
800,182,65,58,141,66,61,
800,256,178,136,270,70,51,
800,175,61,57,125,60,56,
800,189,61,56,126,58,51,
800,119,35,35,961,224,206,
800,311,186,127,251,82,89,
800,177,64,56,150,57,47,
800,203,64,55,183,72,60,
800,306,106,63,166,61,53,
800,182,60,61,146,71,51,
800,190,62,57,149,65,50,
800,177,63,70,177,72,50,
800,178,456,62,151,79,62,
800,318,166,73,179,66,48,
800,122,37,39,154,86,60,
800,181,66,65,161,77,59,
800,195,66,63,298,184,123,
800,268,77,65,170,73,60,
800,230,74,62,150,74,61,
800,178,67,63,158,81,71,
800,184,69,70,154,83,62,
800,179,67,65,245,183,123,
800,217,66,70,200,85,71,
800,199,66,64,186,72,59,
800,347,74,53,318,97,66,
800,365,176,123,364,156,114,
800,234,69,92,144,116,60,
800,240,65,63,216,90,70,
800,186,54,65,152,74,53,
800,186,52,48,168,79,57,
800,312,192,133,213,71,57,
800,207,61,56,145,65,57,
800,185,62,60,194,76,57,
800,183,69,56,287,205,139,
800,267,185,128,227,68,53,
800,178,67,59,167,68,53,
800,174,59,55,165,90,63,
800,168,57,53,141,58,48,
800,171,60,56,141,64,48,
800,169,58,58,150,78,80,
800,181,59,63,161,101,81,
800,176,62,55,154,78,58,
800,320,181,122,182,72,57,
800,182,62,56,153,86,58,
800,208,64,54,147,73,56,
800,176,61,57,307,197,128,
800,273,63,57,161,86,60,
800,186,67,57,153,751,475,
800,203,69,59,196,90,67,
850,181,61,58,157,79,64,
850,178,59,58,327,198,120,
850,229,34,34,92,33,27,
850,164,108,72,125,36,27,
850,110,36,35,74,37,27,
850,103,34,32,79,32,26,
850,107,36,40,101,37,30,
850,112,38,32,99,38,35,
850,106,35,32,75,32,29,
850,102,35,31,160,111,69,
850,165,34,32,76,34,33,
850,156,109,76,130,36,45,
850,108,34,32,77,36,28,
850,106,34,32,76,32,28,
850,107,34,36,84,34,27,
850,107,34,32,86,44,35,
850,141,36,37,114,36,27,
850,108,35,33,163,108,72,
850,168,111,80,142,33,26,
850,106,39,33,70,31,26,
850,128,36,35,86,45,32,
850,135,34,33,68,31,26,
850,106,36,35,70,30,26,
850,101,35,31,67,36,27,
850,119,35,32,75,30,27,
850,105,35,31,147,109,67,
850,116,36,32,72,30,26,
850,105,40,32,71,30,26,
850,102,45,31,69,31,27,
850,102,35,31,98,31,33,
850,109,35,34,68,30,27,
850,101,35,31,68,29,27,
850,333,182,121,175,54,171,
850,187,69,64,285,196,134,
850,207,69,63,163,78,59,
850,176,72,67,139,71,58,
850,175,67,62,159,71,61,
850,175,66,64,135,71,57,
850,172,68,70,145,67,58,
850,173,59,61,136,72,59,
850,304,185,134,255,76,59,
850,174,68,65,193,172,117,
850,209,67,64,132,71,56,
850,173,71,63,137,69,56,
850,163,66,62,132,68,72,
850,170,67,63,136,68,59,
850,185,69,69,134,65,57,
850,171,65,62,125,65,57,
850,274,180,131,218,168,118,
850,228,63,63,125,70,55,
900,178,72,72,126,65,59,
900,174,70,65,126,64,57,
900,168,66,64,128,67,57,
900,174,67,62,127,66,54,
900,234,281,67,173,59,49,
900,179,59,55,136,64,51,
900,170,59,57,128,56,50,
900,174,71,57,126,55,50,
900,190,76,48,92,43,28,
900,181,35,47,84,30,27,
900,102,39,33,69,30,37,
900,102,37,33,73,34,27,
900,160,60,61,155,66,55,
900,173,67,38,75,31,27,
900,103,35,32,69,43,53,
900,165,63,57,131,62,51,
900,173,63,62,147,59,54,
900,166,34,33,72,30,32,
900,103,35,33,78,30,26,
900,103,34,36,68,30,27,
900,102,34,54,121,44,36,
900,110,35,33,85,31,28,
900,101,36,39,2097,35,23,
900,78,30,28,39,26,26,
900,75,29,27,39,26,22,
900,74,29,28,40,25,21,
900,75,29,27,44,25,29,
900,74,29,27,38,25,21,
900,74,29,27,132,96,60,
900,103,29,27,38,25,21,
900,145,104,66,78,26,22,
900,75,29,27,100,97,61,
900,114,30,27,42,25,21,
900,130,102,67,81,26,21,
900,75,29,27,441,189,69,
900,128,30,27,40,25,22,
900,133,143,76,130,27,21,
900,75,30,27,90,97,63,
900,129,107,77,76,25,21,
900,114,102,67,92,96,61,
900,98,29,29,70,102,64,
900,82,29,27,40,25,21,
900,98,100,71,51,25,21,
900,74,29,27,44,27,21,
900,104,44,27,47,31,26,
900,76,33,27,41,25,21,
900,76,41,28,43,29,21,
900,79,29,27,38,25,21,
900,78,31,28,38,25,21,
900,76,30,27,38,27,21,
950,78,30,28,38,25,21,
950,78,31,27,38,25,21,
950,74,30,27,94,99,64,
950,139,30,28,53,43,27,
950,141,103,67,74,26,21,
950,73,30,29,39,25,21,
950,74,29,27,38,32,23,
950,72,29,27,37,30,22,
950,84,30,30,43,26,21,
950,72,30,27,41,28,21,
950,74,35,27,40,27,22,
950,73,32,28,46,25,22,
950,73,30,27,39,27,21,
950,74,30,28,41,25,21,
950,135,124,69,93,26,21,
950,74,37,28,107,97,63,
950,113,30,28,38,25,22,
950,75,30,27,38,25,21,
950,73,29,29,39,25,21,
950,83,30,28,54,26,24,
950,73,29,27,38,25,21,
950,74,31,27,38,25,21,
950,73,30,27,39,26,21,
950,79,33,29,49,25,21,
950,126,101,67,49,25,21,
950,74,30,27,80,96,68,
950,122,30,28,47,27,22,
950,154,104,69,66,26,21,
950,73,30,33,42,25,21,
950,75,29,27,37,25,22,
950,72,30,27,45,26,22,
950,72,29,29,39,24,21,
950,96,48,44,75,30,22,
950,73,40,28,40,26,21,
950,83,33,29,39,25,21,
950,73,29,32,82,96,62,
950,83,30,27,38,25,21,
950,117,102,79,85,31,22,
950,84,29,27,109,97,71,
950,99,29,27,38,25,23,
950,75,30,27,44,25,22,
950,73,29,28,39,30,22,
950,73,30,27,39,25,22,
950,72,30,27,40,25,21,
950,1296,12913,403,252,10582,3914,
950,204,42,60,105,30,69,
950,91,30,32,53,25,37,
950,134,107,73,58,25,36,
950,83,30,32,124,109,76,
950,139,32,31,51,26,37,
1000,187,229,145,148,52,73,
1000,171,57,65,117,49,77,
1000,150,57,65,138,53,81,
1000,146,56,60,114,48,79,
1000,241,249,146,213,50,76,
1000,146,54,52,82,26,38,
1000,96,30,32,55,25,38,
1000,84,33,32,52,25,36,
1000,85,31,32,52,26,36,
1000,83,30,32,132,98,86,
1000,116,30,32,52,26,37,
1000,83,30,32,56,25,36,
1000,82,32,32,61,25,36,
1000,81,29,32,95,97,78,
1000,90,30,32,53,25,36,
1000,159,121,72,73,37,38,
1000,84,30,33,53,25,36,
1000,99,30,32,56,26,36,
1000,84,30,32,54,25,36,
1000,131,103,73,105,26,36,
1000,84,30,33,60,26,36,
1000,84,30,32,54,25,37,
1000,86,30,32,58,26,36,
1000,93,31,53,103,48,73,
1000,149,56,73,213,163,136,
1000,140,30,43,54,26,37,
1000,88,30,32,53,26,36,
1000,92,32,32,53,26,47,
1000,82,30,60,59,39,155,
1000,154,60,57,143,69,89,
